model_name,model_id,network_type,primary_param_name,primary_param_value,rho_final,peak_I,t_peak,is_supercritical
BP,2,Lattice,rho_0,0.1473684210526316,0.1533203125,0.1533203125,1,True
BP,2,Lattice,rho_0,0.1473684210526316,0.1513671875,0.1513671875,1,True
BP,2,Lattice,rho_0,0.1473684210526316,0.158203125,0.158203125,1,True
BP,2,Lattice,rho_0,0.1473684210526316,0.1552734375,0.1552734375,1,True
BP,2,Lattice,rho_0,0.1473684210526316,0.1572265625,0.1572265625,2,True
BP,2,Lattice,rho_0,0.1473684210526316,0.15234375,0.15234375,2,True
BP,2,Lattice,rho_0,0.1473684210526316,0.158203125,0.158203125,1,True
BP,2,Lattice,rho_0,0.1473684210526316,0.1552734375,0.1552734375,1,True
BP,2,Lattice,rho_0,0.1473684210526316,0.158203125,0.158203125,2,True
BP,2,Lattice,rho_0,0.1473684210526316,0.1640625,0.1640625,2,True
BP,2,Lattice,rho_0,0.1473684210526316,0.1552734375,0.1552734375,2,True
BP,2,Lattice,rho_0,0.1473684210526316,0.1572265625,0.1572265625,1,True
BP,2,Lattice,rho_0,0.1473684210526316,0.1552734375,0.1552734375,1,True
BP,2,Lattice,rho_0,0.1473684210526316,0.1572265625,0.1572265625,1,True
BP,2,Lattice,rho_0,0.16263157894736843,0.181640625,0.181640625,2,True
BP,2,Lattice,rho_0,0.16263157894736843,0.1767578125,0.1767578125,1,True
BP,2,Lattice,rho_0,0.16263157894736843,0.1767578125,0.1767578125,3,True
BP,2,Lattice,rho_0,0.16263157894736843,0.173828125,0.173828125,2,True
BP,2,Lattice,rho_0,0.16263157894736843,0.173828125,0.173828125,2,True
BP,2,Lattice,rho_0,0.16263157894736843,0.18359375,0.18359375,2,True
BP,2,Lattice,rho_0,0.16263157894736843,0.17578125,0.17578125,1,True
BP,2,Lattice,rho_0,0.16263157894736843,0.1767578125,0.1767578125,3,True
BP,2,Lattice,rho_0,0.16263157894736843,0.1748046875,0.1748046875,1,True
BP,2,Lattice,rho_0,0.16263157894736843,0.1796875,0.1796875,1,True
BP,2,Lattice,rho_0,0.16263157894736843,0.1708984375,0.1708984375,1,True
BP,2,Lattice,rho_0,0.16263157894736843,0.1689453125,0.1689453125,1,True
BP,2,Lattice,rho_0,0.16263157894736843,0.18359375,0.18359375,6,True
BP,2,Lattice,rho_0,0.16263157894736843,0.1728515625,0.1728515625,1,True
BP,2,Lattice,rho_0,0.16263157894736843,0.1767578125,0.1767578125,2,True
BP,2,Lattice,rho_0,0.16263157894736843,0.1728515625,0.1728515625,1,True
BP,2,Lattice,rho_0,0.16263157894736843,0.1865234375,0.1865234375,2,True
BP,2,Lattice,rho_0,0.16263157894736843,0.1767578125,0.1767578125,1,True
BP,2,Lattice,rho_0,0.16263157894736843,0.1708984375,0.1708984375,1,True
BP,2,Lattice,rho_0,0.16263157894736843,0.1748046875,0.1748046875,1,True
BP,2,Lattice,rho_0,0.16263157894736843,0.1787109375,0.1787109375,2,True
BP,2,Lattice,rho_0,0.16263157894736843,0.1806640625,0.1806640625,3,True
BP,2,Lattice,rho_0,0.16263157894736843,0.18359375,0.18359375,4,True
BP,2,Lattice,rho_0,0.16263157894736843,0.1787109375,0.1787109375,3,True
BP,2,Lattice,rho_0,0.16263157894736843,0.173828125,0.173828125,1,True
BP,2,Lattice,rho_0,0.16263157894736843,0.169921875,0.169921875,3,True
BP,2,Lattice,rho_0,0.16263157894736843,0.177734375,0.177734375,1,True
BP,2,Lattice,rho_0,0.16263157894736843,0.1748046875,0.1748046875,1,True
BP,2,Lattice,rho_0,0.16263157894736843,0.1728515625,0.1728515625,2,True
BP,2,Lattice,rho_0,0.16263157894736843,0.181640625,0.181640625,2,True
BP,2,Lattice,rho_0,0.16263157894736843,0.1826171875,0.1826171875,2,True
BP,2,Lattice,rho_0,0.16263157894736843,0.17578125,0.17578125,2,True
BP,2,Lattice,rho_0,0.16263157894736843,0.1767578125,0.1767578125,2,True
BP,2,Lattice,rho_0,0.16263157894736843,0.1787109375,0.1787109375,3,True
BP,2,Lattice,rho_0,0.16263157894736843,0.1787109375,0.1787109375,2,True
BP,2,Lattice,rho_0,0.16263157894736843,0.1845703125,0.1845703125,3,True
BP,2,Lattice,rho_0,0.16263157894736843,0.1806640625,0.1806640625,2,True
BP,2,Lattice,rho_0,0.16263157894736843,0.173828125,0.173828125,1,True
BP,2,Lattice,rho_0,0.16263157894736843,0.173828125,0.173828125,2,True
BP,2,Lattice,rho_0,0.16263157894736843,0.177734375,0.177734375,3,True
BP,2,Lattice,rho_0,0.16263157894736843,0.1708984375,0.1708984375,1,True
BP,2,Lattice,rho_0,0.16263157894736843,0.1748046875,0.1748046875,2,True
BP,2,Lattice,rho_0,0.16263157894736843,0.1796875,0.1796875,3,True
BP,2,Lattice,rho_0,0.16263157894736843,0.177734375,0.177734375,2,True
BP,2,Lattice,rho_0,0.16263157894736843,0.171875,0.171875,1,True
BP,2,Lattice,rho_0,0.16263157894736843,0.1669921875,0.1669921875,1,True
BP,2,Lattice,rho_0,0.16263157894736843,0.171875,0.171875,2,True
BP,2,Lattice,rho_0,0.16263157894736843,0.171875,0.171875,1,True
BP,2,Lattice,rho_0,0.16263157894736843,0.1796875,0.1796875,1,True
BP,2,Lattice,rho_0,0.16263157894736843,0.1728515625,0.1728515625,2,True
BP,2,Lattice,rho_0,0.17789473684210527,0.1953125,0.1953125,1,True
BP,2,Lattice,rho_0,0.17789473684210527,0.1923828125,0.1923828125,1,True
BP,2,Lattice,rho_0,0.17789473684210527,0.1923828125,0.1923828125,2,True
BP,2,Lattice,rho_0,0.17789473684210527,0.1953125,0.1953125,2,True
BP,2,Lattice,rho_0,0.17789473684210527,0.18359375,0.18359375,2,True
BP,2,Lattice,rho_0,0.17789473684210527,0.1982421875,0.1982421875,1,True
BP,2,Lattice,rho_0,0.17789473684210527,0.1865234375,0.1865234375,1,True
BP,2,Lattice,rho_0,0.17789473684210527,0.1875,0.1875,2,True
BP,2,Lattice,rho_0,0.17789473684210527,0.1865234375,0.1865234375,1,True
BP,2,Lattice,rho_0,0.17789473684210527,0.1904296875,0.1904296875,1,True
BP,2,Lattice,rho_0,0.17789473684210527,0.1943359375,0.1943359375,4,True
BP,2,Lattice,rho_0,0.17789473684210527,0.1904296875,0.1904296875,2,True
BP,2,Lattice,rho_0,0.17789473684210527,0.1904296875,0.1904296875,1,True
BP,2,Lattice,rho_0,0.17789473684210527,0.1943359375,0.1943359375,2,True
BP,2,Lattice,rho_0,0.17789473684210527,0.18359375,0.18359375,2,True
BP,2,Lattice,rho_0,0.17789473684210527,0.1962890625,0.1962890625,3,True
BP,2,Lattice,rho_0,0.17789473684210527,0.1923828125,0.1923828125,1,True
BP,2,Lattice,rho_0,0.17789473684210527,0.1953125,0.1953125,2,True
BP,2,Lattice,rho_0,0.17789473684210527,0.1982421875,0.1982421875,2,True
BP,2,Lattice,rho_0,0.17789473684210527,0.189453125,0.189453125,2,True
BP,2,Lattice,rho_0,0.17789473684210527,0.1982421875,0.1982421875,3,True
BP,2,Lattice,rho_0,0.17789473684210527,0.189453125,0.189453125,1,True
BP,2,Lattice,rho_0,0.17789473684210527,0.1923828125,0.1923828125,1,True
BP,2,Lattice,rho_0,0.17789473684210527,0.201171875,0.201171875,4,True
BP,2,Lattice,rho_0,0.17789473684210527,0.1943359375,0.1943359375,1,True
BP,2,Lattice,rho_0,0.17789473684210527,0.19921875,0.19921875,2,True
BP,2,Lattice,rho_0,0.17789473684210527,0.189453125,0.189453125,2,True
BP,2,Lattice,rho_0,0.17789473684210527,0.1953125,0.1953125,1,True
BP,2,Lattice,rho_0,0.17789473684210527,0.1904296875,0.1904296875,2,True
BP,2,Lattice,rho_0,0.17789473684210527,0.201171875,0.201171875,3,True
BP,2,Lattice,rho_0,0.17789473684210527,0.1875,0.1875,1,True
BP,2,Lattice,rho_0,0.17789473684210527,0.1904296875,0.1904296875,1,True
BP,2,Lattice,rho_0,0.17789473684210527,0.1904296875,0.1904296875,1,True
BP,2,Lattice,rho_0,0.17789473684210527,0.1884765625,0.1884765625,3,True
BP,2,Lattice,rho_0,0.17789473684210527,0.193359375,0.193359375,4,True
BP,2,Lattice,rho_0,0.17789473684210527,0.1953125,0.1953125,3,True
BP,2,Lattice,rho_0,0.17789473684210527,0.201171875,0.201171875,2,True
BP,2,Lattice,rho_0,0.17789473684210527,0.19140625,0.19140625,3,True
BP,2,Lattice,rho_0,0.17789473684210527,0.193359375,0.193359375,1,True
BP,2,Lattice,rho_0,0.17789473684210527,0.1884765625,0.1884765625,2,True
BP,2,Lattice,rho_0,0.17789473684210527,0.1875,0.1875,2,True
BP,2,Lattice,rho_0,0.17789473684210527,0.1865234375,0.1865234375,1,True
BP,2,Lattice,rho_0,0.17789473684210527,0.19921875,0.19921875,3,True
BP,2,Lattice,rho_0,0.17789473684210527,0.1923828125,0.1923828125,2,True
BP,2,Lattice,rho_0,0.17789473684210527,0.1943359375,0.1943359375,2,True
BP,2,Lattice,rho_0,0.17789473684210527,0.1982421875,0.1982421875,3,True
BP,2,Lattice,rho_0,0.17789473684210527,0.2021484375,0.2021484375,1,True
BP,2,Lattice,rho_0,0.17789473684210527,0.1884765625,0.1884765625,1,True
BP,2,Lattice,rho_0,0.17789473684210527,0.1923828125,0.1923828125,1,True
BP,2,Lattice,rho_0,0.17789473684210527,0.1845703125,0.1845703125,1,True
BP,2,Lattice,rho_0,0.1931578947368421,0.2197265625,0.2197265625,2,True
BP,2,Lattice,rho_0,0.1931578947368421,0.2109375,0.2109375,1,True
BP,2,Lattice,rho_0,0.1931578947368421,0.2080078125,0.2080078125,2,True
BP,2,Lattice,rho_0,0.1931578947368421,0.21484375,0.21484375,2,True
BP,2,Lattice,rho_0,0.1931578947368421,0.2021484375,0.2021484375,1,True
BP,2,Lattice,rho_0,0.1931578947368421,0.2197265625,0.2197265625,3,True
BP,2,Lattice,rho_0,0.1931578947368421,0.2099609375,0.2099609375,1,True
BP,2,Lattice,rho_0,0.1931578947368421,0.2158203125,0.2158203125,3,True
BP,2,Lattice,rho_0,0.1931578947368421,0.20703125,0.20703125,2,True
BP,2,Lattice,rho_0,0.1931578947368421,0.2138671875,0.2138671875,4,True
BP,2,Lattice,rho_0,0.1931578947368421,0.2158203125,0.2158203125,1,True
BP,2,Lattice,rho_0,0.1931578947368421,0.2119140625,0.2119140625,2,True
BP,2,Lattice,rho_0,0.1931578947368421,0.2060546875,0.2060546875,2,True
BP,2,Lattice,rho_0,0.1931578947368421,0.2119140625,0.2119140625,2,True
BP,2,Lattice,rho_0,0.1931578947368421,0.2197265625,0.2197265625,3,True
BP,2,Lattice,rho_0,0.1931578947368421,0.2138671875,0.2138671875,2,True
BP,2,Lattice,rho_0,0.1931578947368421,0.2158203125,0.2158203125,2,True
BP,2,Lattice,rho_0,0.1931578947368421,0.2109375,0.2109375,3,True
BP,2,Lattice,rho_0,0.1931578947368421,0.2119140625,0.2119140625,2,True
BP,2,Lattice,rho_0,0.1931578947368421,0.2275390625,0.2275390625,3,True
BP,2,Lattice,rho_0,0.1931578947368421,0.2060546875,0.2060546875,1,True
BP,2,Lattice,rho_0,0.1931578947368421,0.20703125,0.20703125,3,True
BP,2,Lattice,rho_0,0.1931578947368421,0.2158203125,0.2158203125,2,True
BP,2,Lattice,rho_0,0.1931578947368421,0.208984375,0.208984375,2,True
BP,2,Lattice,rho_0,0.1931578947368421,0.2099609375,0.2099609375,2,True
BP,2,Lattice,rho_0,0.1931578947368421,0.22265625,0.22265625,3,True
BP,2,Lattice,rho_0,0.1931578947368421,0.203125,0.203125,1,True
BP,2,Lattice,rho_0,0.1931578947368421,0.2177734375,0.2177734375,1,True
BP,2,Lattice,rho_0,0.1931578947368421,0.216796875,0.216796875,2,True
BP,2,Lattice,rho_0,0.1931578947368421,0.2138671875,0.2138671875,3,True
BP,2,Lattice,rho_0,0.1931578947368421,0.2255859375,0.2255859375,3,True
BP,2,Lattice,rho_0,0.1931578947368421,0.2099609375,0.2099609375,2,True
BP,2,Lattice,rho_0,0.1931578947368421,0.205078125,0.205078125,4,True
BP,2,Lattice,rho_0,0.1931578947368421,0.208984375,0.208984375,1,True
BP,2,Lattice,rho_0,0.1931578947368421,0.220703125,0.220703125,2,True
BP,2,Lattice,rho_0,0.1931578947368421,0.2109375,0.2109375,2,True
BP,2,Lattice,rho_0,0.1931578947368421,0.2080078125,0.2080078125,2,True
BP,2,Lattice,rho_0,0.1931578947368421,0.2119140625,0.2119140625,2,True
BP,2,Lattice,rho_0,0.1931578947368421,0.2197265625,0.2197265625,3,True
BP,2,Lattice,rho_0,0.1931578947368421,0.2119140625,0.2119140625,4,True
BP,2,Lattice,rho_0,0.1931578947368421,0.2138671875,0.2138671875,3,True
BP,2,Lattice,rho_0,0.1931578947368421,0.20703125,0.20703125,1,True
BP,2,Lattice,rho_0,0.1931578947368421,0.2138671875,0.2138671875,1,True
BP,2,Lattice,rho_0,0.1931578947368421,0.2119140625,0.2119140625,1,True
BP,2,Lattice,rho_0,0.1931578947368421,0.2119140625,0.2119140625,2,True
BP,2,Lattice,rho_0,0.1931578947368421,0.208984375,0.208984375,2,True
BP,2,Lattice,rho_0,0.1931578947368421,0.2119140625,0.2119140625,2,True
BP,2,Lattice,rho_0,0.1931578947368421,0.212890625,0.212890625,2,True
BP,2,Lattice,rho_0,0.1931578947368421,0.2099609375,0.2099609375,2,True
BP,2,Lattice,rho_0,0.1931578947368421,0.21484375,0.21484375,2,True
BP,2,Lattice,rho_0,0.20842105263157895,0.232421875,0.232421875,3,True
BP,2,Lattice,rho_0,0.20842105263157895,0.232421875,0.232421875,2,True
BP,2,Lattice,rho_0,0.20842105263157895,0.2255859375,0.2255859375,2,True
BP,2,Lattice,rho_0,0.20842105263157895,0.2333984375,0.2333984375,4,True
BP,2,Lattice,rho_0,0.20842105263157895,0.236328125,0.236328125,2,True
BP,2,Lattice,rho_0,0.20842105263157895,0.224609375,0.224609375,2,True
BP,2,Lattice,rho_0,0.20842105263157895,0.2294921875,0.2294921875,1,True
BP,2,Lattice,rho_0,0.20842105263157895,0.2392578125,0.2392578125,3,True
BP,2,Lattice,rho_0,0.20842105263157895,0.2294921875,0.2294921875,2,True
BP,2,Lattice,rho_0,0.20842105263157895,0.234375,0.234375,2,True
BP,2,Lattice,rho_0,0.20842105263157895,0.2431640625,0.2431640625,3,True
BP,2,Lattice,rho_0,0.20842105263157895,0.2294921875,0.2294921875,2,True
BP,2,Lattice,rho_0,0.20842105263157895,0.228515625,0.228515625,1,True
BP,2,Lattice,rho_0,0.20842105263157895,0.234375,0.234375,2,True
BP,2,Lattice,rho_0,0.20842105263157895,0.2314453125,0.2314453125,2,True
BP,2,Lattice,rho_0,0.20842105263157895,0.2412109375,0.2412109375,2,True
BP,2,Lattice,rho_0,0.20842105263157895,0.2314453125,0.2314453125,1,True
BP,2,Lattice,rho_0,0.20842105263157895,0.232421875,0.232421875,2,True
BP,2,Lattice,rho_0,0.20842105263157895,0.2294921875,0.2294921875,2,True
BP,2,Lattice,rho_0,0.20842105263157895,0.234375,0.234375,4,True
BP,2,Lattice,rho_0,0.20842105263157895,0.2265625,0.2265625,2,True
BP,2,Lattice,rho_0,0.20842105263157895,0.2294921875,0.2294921875,2,True
BP,2,Lattice,rho_0,0.20842105263157895,0.236328125,0.236328125,3,True
BP,2,Lattice,rho_0,0.20842105263157895,0.240234375,0.240234375,3,True
BP,2,Lattice,rho_0,0.20842105263157895,0.2294921875,0.2294921875,1,True
BP,2,Lattice,rho_0,0.20842105263157895,0.2265625,0.2265625,1,True
BP,2,Lattice,rho_0,0.20842105263157895,0.2294921875,0.2294921875,3,True
BP,2,Lattice,rho_0,0.20842105263157895,0.2255859375,0.2255859375,2,True
BP,2,Lattice,rho_0,0.20842105263157895,0.236328125,0.236328125,3,True
BP,2,Lattice,rho_0,0.20842105263157895,0.2333984375,0.2333984375,3,True
BP,2,Lattice,rho_0,0.20842105263157895,0.236328125,0.236328125,3,True
BP,2,Lattice,rho_0,0.20842105263157895,0.2333984375,0.2333984375,3,True
BP,2,Lattice,rho_0,0.20842105263157895,0.224609375,0.224609375,1,True
BP,2,Lattice,rho_0,0.20842105263157895,0.2353515625,0.2353515625,2,True
BP,2,Lattice,rho_0,0.20842105263157895,0.2294921875,0.2294921875,2,True
BP,2,Lattice,rho_0,0.20842105263157895,0.23828125,0.23828125,2,True
BP,2,Lattice,rho_0,0.20842105263157895,0.2265625,0.2265625,2,True
BP,2,Lattice,rho_0,0.20842105263157895,0.2373046875,0.2373046875,4,True
BP,2,Lattice,rho_0,0.20842105263157895,0.236328125,0.236328125,2,True
BP,2,Lattice,rho_0,0.20842105263157895,0.2421875,0.2421875,3,True
BP,2,Lattice,rho_0,0.20842105263157895,0.2333984375,0.2333984375,3,True
BP,2,Lattice,rho_0,0.20842105263157895,0.2314453125,0.2314453125,1,True
BP,2,Lattice,rho_0,0.20842105263157895,0.2353515625,0.2353515625,2,True
BP,2,Lattice,rho_0,0.20842105263157895,0.228515625,0.228515625,3,True
BP,2,Lattice,rho_0,0.20842105263157895,0.232421875,0.232421875,1,True
BP,2,Lattice,rho_0,0.20842105263157895,0.240234375,0.240234375,5,True
BP,2,Lattice,rho_0,0.20842105263157895,0.2314453125,0.2314453125,2,True
BP,2,Lattice,rho_0,0.20842105263157895,0.2373046875,0.2373046875,4,True
BP,2,Lattice,rho_0,0.20842105263157895,0.2294921875,0.2294921875,3,True
BP,2,Lattice,rho_0,0.20842105263157895,0.2373046875,0.2373046875,4,True
BP,2,Lattice,rho_0,0.2236842105263158,0.2646484375,0.2646484375,3,True
BP,2,Lattice,rho_0,0.2236842105263158,0.2607421875,0.2607421875,5,True
BP,2,Lattice,rho_0,0.2236842105263158,0.2548828125,0.2548828125,2,True
BP,2,Lattice,rho_0,0.2236842105263158,0.2373046875,0.2373046875,2,True
BP,2,Lattice,rho_0,0.2236842105263158,0.25,0.25,2,True
BP,2,Lattice,rho_0,0.2236842105263158,0.2568359375,0.2568359375,4,True
BP,2,Lattice,rho_0,0.2236842105263158,0.2490234375,0.2490234375,2,True
BP,2,Lattice,rho_0,0.2236842105263158,0.26171875,0.26171875,2,True
BP,2,Lattice,rho_0,0.2236842105263158,0.2568359375,0.2568359375,3,True
BP,2,Lattice,rho_0,0.2236842105263158,0.2607421875,0.2607421875,3,True
BP,2,Lattice,rho_0,0.2236842105263158,0.25390625,0.25390625,3,True
BP,2,Lattice,rho_0,0.2236842105263158,0.25,0.25,3,True
BP,2,Lattice,rho_0,0.2236842105263158,0.2568359375,0.2568359375,4,True
BP,2,Lattice,rho_0,0.2236842105263158,0.2470703125,0.2470703125,3,True
BP,2,Lattice,rho_0,0.2236842105263158,0.2490234375,0.2490234375,3,True
BP,2,Lattice,rho_0,0.2236842105263158,0.25,0.25,2,True
BP,2,Lattice,rho_0,0.2236842105263158,0.2705078125,0.2705078125,3,True
BP,2,Lattice,rho_0,0.2236842105263158,0.255859375,0.255859375,4,True
BP,2,Lattice,rho_0,0.2236842105263158,0.259765625,0.259765625,2,True
BP,2,Lattice,rho_0,0.2236842105263158,0.255859375,0.255859375,4,True
BP,2,Lattice,rho_0,0.2236842105263158,0.24609375,0.24609375,4,True
BP,2,Lattice,rho_0,0.2236842105263158,0.248046875,0.248046875,2,True
BP,2,Lattice,rho_0,0.2236842105263158,0.2578125,0.2578125,3,True
BP,2,Lattice,rho_0,0.2236842105263158,0.244140625,0.244140625,3,True
BP,2,Lattice,rho_0,0.2236842105263158,0.263671875,0.263671875,3,True
BP,2,Lattice,rho_0,0.2236842105263158,0.2568359375,0.2568359375,2,True
BP,2,Lattice,rho_0,0.2236842105263158,0.2509765625,0.2509765625,3,True
BP,2,Lattice,rho_0,0.2236842105263158,0.26171875,0.26171875,4,True
BP,2,Lattice,rho_0,0.2236842105263158,0.2578125,0.2578125,3,True
BP,2,Lattice,rho_0,0.2236842105263158,0.2490234375,0.2490234375,3,True
BP,2,Lattice,rho_0,0.2236842105263158,0.259765625,0.259765625,4,True
BP,2,Lattice,rho_0,0.2236842105263158,0.2431640625,0.2431640625,2,True
BP,2,Lattice,rho_0,0.2236842105263158,0.251953125,0.251953125,2,True
BP,2,Lattice,rho_0,0.2236842105263158,0.2607421875,0.2607421875,3,True
BP,2,Lattice,rho_0,0.2236842105263158,0.2587890625,0.2587890625,3,True
BP,2,Lattice,rho_0,0.2236842105263158,0.2568359375,0.2568359375,2,True
BP,2,Lattice,rho_0,0.2236842105263158,0.2509765625,0.2509765625,3,True
BP,2,Lattice,rho_0,0.2236842105263158,0.2685546875,0.2685546875,3,True
BP,2,Lattice,rho_0,0.2236842105263158,0.251953125,0.251953125,2,True
BP,2,Lattice,rho_0,0.2236842105263158,0.2578125,0.2578125,3,True
BP,2,Lattice,rho_0,0.2236842105263158,0.25,0.25,2,True
BP,2,Lattice,rho_0,0.2236842105263158,0.2548828125,0.2548828125,4,True
BP,2,Lattice,rho_0,0.2236842105263158,0.2568359375,0.2568359375,5,True
BP,2,Lattice,rho_0,0.2236842105263158,0.248046875,0.248046875,3,True
BP,2,Lattice,rho_0,0.2236842105263158,0.251953125,0.251953125,2,True
BP,2,Lattice,rho_0,0.2236842105263158,0.255859375,0.255859375,2,True
BP,2,Lattice,rho_0,0.2236842105263158,0.248046875,0.248046875,2,True
BP,2,Lattice,rho_0,0.2236842105263158,0.259765625,0.259765625,2,True
BP,2,Lattice,rho_0,0.2236842105263158,0.2578125,0.2578125,3,True
BP,2,Lattice,rho_0,0.2236842105263158,0.248046875,0.248046875,3,True
BP,2,Lattice,rho_0,0.23894736842105263,0.2802734375,0.2802734375,2,True
BP,2,Lattice,rho_0,0.23894736842105263,0.271484375,0.271484375,4,True
BP,2,Lattice,rho_0,0.23894736842105263,0.28515625,0.28515625,4,True
BP,2,Lattice,rho_0,0.23894736842105263,0.27734375,0.27734375,3,True
BP,2,Lattice,rho_0,0.23894736842105263,0.27734375,0.27734375,3,True
BP,2,Lattice,rho_0,0.23894736842105263,0.283203125,0.283203125,2,True
BP,2,Lattice,rho_0,0.23894736842105263,0.2734375,0.2734375,2,True
BP,2,Lattice,rho_0,0.23894736842105263,0.2763671875,0.2763671875,3,True
BP,2,Lattice,rho_0,0.23894736842105263,0.283203125,0.283203125,3,True
BP,2,Lattice,rho_0,0.23894736842105263,0.2685546875,0.2685546875,4,True
BP,2,Lattice,rho_0,0.23894736842105263,0.2841796875,0.2841796875,4,True
BP,2,Lattice,rho_0,0.23894736842105263,0.2724609375,0.2724609375,4,True
BP,2,Lattice,rho_0,0.23894736842105263,0.28515625,0.28515625,4,True
BP,2,Lattice,rho_0,0.23894736842105263,0.2666015625,0.2666015625,2,True
BP,2,Lattice,rho_0,0.23894736842105263,0.27734375,0.27734375,3,True
BP,2,Lattice,rho_0,0.23894736842105263,0.2646484375,0.2646484375,3,True
BP,2,Lattice,rho_0,0.23894736842105263,0.2646484375,0.2646484375,2,True
BP,2,Lattice,rho_0,0.23894736842105263,0.2685546875,0.2685546875,2,True
BP,2,Lattice,rho_0,0.23894736842105263,0.28515625,0.28515625,3,True
BP,2,Lattice,rho_0,0.23894736842105263,0.2763671875,0.2763671875,3,True
BP,2,Lattice,rho_0,0.23894736842105263,0.2646484375,0.2646484375,1,True
BP,2,Lattice,rho_0,0.23894736842105263,0.2685546875,0.2685546875,2,True
BP,2,Lattice,rho_0,0.23894736842105263,0.2861328125,0.2861328125,4,True
BP,2,Lattice,rho_0,0.23894736842105263,0.265625,0.265625,3,True
BP,2,Lattice,rho_0,0.23894736842105263,0.271484375,0.271484375,3,True
BP,2,Lattice,rho_0,0.23894736842105263,0.28125,0.28125,5,True
BP,2,Lattice,rho_0,0.23894736842105263,0.283203125,0.283203125,3,True
BP,2,Lattice,rho_0,0.23894736842105263,0.279296875,0.279296875,2,True
BP,2,Lattice,rho_0,0.23894736842105263,0.28515625,0.28515625,5,True
BP,2,Lattice,rho_0,0.23894736842105263,0.27734375,0.27734375,3,True
BP,2,Lattice,rho_0,0.23894736842105263,0.2802734375,0.2802734375,2,True
BP,2,Lattice,rho_0,0.23894736842105263,0.2744140625,0.2744140625,2,True
BP,2,Lattice,rho_0,0.23894736842105263,0.2763671875,0.2763671875,3,True
BP,2,Lattice,rho_0,0.23894736842105263,0.2890625,0.2890625,6,True
BP,2,Lattice,rho_0,0.23894736842105263,0.2841796875,0.2841796875,3,True
BP,2,Lattice,rho_0,0.23894736842105263,0.2841796875,0.2841796875,6,True
BP,2,Lattice,rho_0,0.23894736842105263,0.2880859375,0.2880859375,4,True
BP,2,Lattice,rho_0,0.23894736842105263,0.2666015625,0.2666015625,2,True
BP,2,Lattice,rho_0,0.23894736842105263,0.28125,0.28125,4,True
BP,2,Lattice,rho_0,0.23894736842105263,0.2705078125,0.2705078125,2,True
BP,2,Lattice,rho_0,0.23894736842105263,0.2841796875,0.2841796875,3,True
BP,2,Lattice,rho_0,0.23894736842105263,0.279296875,0.279296875,6,True
BP,2,Lattice,rho_0,0.23894736842105263,0.2685546875,0.2685546875,2,True
BP,2,Lattice,rho_0,0.23894736842105263,0.2783203125,0.2783203125,7,True
BP,2,Lattice,rho_0,0.23894736842105263,0.2802734375,0.2802734375,2,True
BP,2,Lattice,rho_0,0.23894736842105263,0.28125,0.28125,4,True
BP,2,Lattice,rho_0,0.23894736842105263,0.2783203125,0.2783203125,3,True
BP,2,Lattice,rho_0,0.23894736842105263,0.2763671875,0.2763671875,4,True
BP,2,Lattice,rho_0,0.23894736842105263,0.2724609375,0.2724609375,3,True
BP,2,Lattice,rho_0,0.23894736842105263,0.2744140625,0.2744140625,4,True
BP,2,Lattice,rho_0,0.25421052631578944,0.2919921875,0.2919921875,4,True
BP,2,Lattice,rho_0,0.25421052631578944,0.3125,0.3125,3,True
BP,2,Lattice,rho_0,0.25421052631578944,0.2919921875,0.2919921875,3,True
BP,2,Lattice,rho_0,0.25421052631578944,0.3095703125,0.3095703125,5,True
BP,2,Lattice,rho_0,0.25421052631578944,0.2919921875,0.2919921875,4,True
BP,2,Lattice,rho_0,0.25421052631578944,0.296875,0.296875,2,True
BP,2,Lattice,rho_0,0.25421052631578944,0.2958984375,0.2958984375,6,True
BP,2,Lattice,rho_0,0.25421052631578944,0.3017578125,0.3017578125,4,True
BP,2,Lattice,rho_0,0.25421052631578944,0.287109375,0.287109375,4,True
BP,2,Lattice,rho_0,0.25421052631578944,0.3037109375,0.3037109375,5,True
BP,2,Lattice,rho_0,0.25421052631578944,0.2919921875,0.2919921875,2,True
BP,2,Lattice,rho_0,0.25421052631578944,0.3125,0.3125,5,True
BP,2,Lattice,rho_0,0.25421052631578944,0.3046875,0.3046875,4,True
BP,2,Lattice,rho_0,0.25421052631578944,0.2919921875,0.2919921875,3,True
BP,2,Lattice,rho_0,0.25421052631578944,0.3037109375,0.3037109375,5,True
BP,2,Lattice,rho_0,0.25421052631578944,0.3095703125,0.3095703125,3,True
BP,2,Lattice,rho_0,0.25421052631578944,0.3037109375,0.3037109375,4,True
BP,2,Lattice,rho_0,0.25421052631578944,0.2978515625,0.2978515625,3,True
BP,2,Lattice,rho_0,0.25421052631578944,0.2998046875,0.2998046875,4,True
BP,2,Lattice,rho_0,0.25421052631578944,0.30859375,0.30859375,6,True
BP,2,Lattice,rho_0,0.25421052631578944,0.2939453125,0.2939453125,2,True
BP,2,Lattice,rho_0,0.25421052631578944,0.298828125,0.298828125,3,True
BP,2,Lattice,rho_0,0.25421052631578944,0.29296875,0.29296875,3,True
BP,2,Lattice,rho_0,0.25421052631578944,0.291015625,0.291015625,3,True
BP,2,Lattice,rho_0,0.25421052631578944,0.3125,0.3125,4,True
BP,2,Lattice,rho_0,0.25421052631578944,0.310546875,0.310546875,3,True
